[Shoot] 時間:  0.22s | 弾数:299/300 | Pellets: 1 | Dmg:     2,967 | Buffs: None
[Shoot] 時間:124.20s | 弾数:107/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.23s | 弾数:106/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.27s | 弾数:105/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.30s | 弾数:104/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.33s | 弾数:103/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.37s | 弾数:102/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.40s | 弾数:101/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.43s | 弾数:100/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.47s | 弾数: 99/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.50s | 弾数: 98/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.53s | 弾数: 97/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.57s | 弾数: 96/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.60s | 弾数: 95/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.63s | 弾数: 94/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.67s | 弾数: 93/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.70s | 弾数: 92/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.73s | 弾数: 91/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.77s | 弾数: 90/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.80s | 弾数: 89/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.83s | 弾数: 88/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.87s | 弾数: 87/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.90s | 弾数: 86/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.93s | 弾数: 85/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:124.97s | 弾数: 84/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.00s | 弾数: 83/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.03s | 弾数: 82/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.07s | 弾数: 81/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.10s | 弾数: 80/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.13s | 弾数: 79/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.17s | 弾数: 78/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.20s | 弾数: 77/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.23s | 弾数: 76/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.27s | 弾数: 75/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.30s | 弾数: 74/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.33s | 弾数: 73/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:125.37s | 弾数: 72/300 | Pellets: 1 | Dmg:     3,205 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x2 (Val:-0.40)]
[Buff] Applied S1: パイレーツハート_Stage_0 (hit_rate_buff: -0.2) to マスト：ロマンチックメイド
[Buff] Applied S1: パイレーツハート_Stage_1 (crit_rate_buff: 0.2005) to マスト：ロマンチックメイド
[Buff] Applied S1: パイレーツハート_Stage_2 (atk_buff_fixed: 7461.7114) to マスト：ロマンチックメイド
[Shoot] 時間:125.40s | 弾数: 71/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.43s | 弾数: 70/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | [horoyoi x3 (Val:-0.60)]
[Stack Scale] Value scaled by horoyoi (x3) -> 0.4509
[Buff] Applied S2: パイレーツスピリット (Start)_Stage_0 (distribute_damage: 0.45089999999999997) to マスト：ロマンチックメイド
[Stack Scale] Value scaled by horoyoi (x3) -> 0.4512
[Buff] Applied S2: パイレーツスピリット (Start)_Stage_1 (reload_speed_buff: 0.45120000000000005) to マスト：ロマンチックメイド
[Shoot] 時間:125.47s | 弾数: 69/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.50s | 弾数: 68/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.53s | 弾数: 67/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.57s | 弾数: 66/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.60s | 弾数: 65/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.63s | 弾数: 64/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.67s | 弾数: 63/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.70s | 弾数: 62/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.73s | 弾数: 61/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.77s | 弾数: 60/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.80s | 弾数: 59/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.83s | 弾数: 58/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.87s | 弾数: 57/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.90s | 弾数: 56/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.93s | 弾数: 55/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:125.97s | 弾数: 54/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.00s | 弾数: 53/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.03s | 弾数: 52/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.07s | 弾数: 51/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.10s | 弾数: 50/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.13s | 弾数: 49/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.17s | 弾数: 48/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.20s | 弾数: 47/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.23s | 弾数: 46/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.27s | 弾数: 45/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.30s | 弾数: 44/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.33s | 弾数: 43/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.37s | 弾数: 42/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.40s | 弾数: 41/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.43s | 弾数: 40/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.47s | 弾数: 39/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.50s | 弾数: 38/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.53s | 弾数: 37/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.57s | 弾数: 36/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.60s | 弾数: 35/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.63s | 弾数: 34/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.67s | 弾数: 33/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.70s | 弾数: 32/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.73s | 弾数: 31/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.77s | 弾数: 30/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.80s | 弾数: 29/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.83s | 弾数: 28/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.87s | 弾数: 27/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.90s | 弾数: 26/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.93s | 弾数: 25/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:126.97s | 弾数: 24/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.00s | 弾数: 23/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.03s | 弾数: 22/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.07s | 弾数: 21/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.10s | 弾数: 20/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.13s | 弾数: 19/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.17s | 弾数: 18/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.20s | 弾数: 17/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.23s | 弾数: 16/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.27s | 弾数: 15/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.30s | 弾数: 14/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.33s | 弾数: 13/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.37s | 弾数: 12/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.40s | 弾数: 11/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.43s | 弾数: 10/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.47s | 弾数:  9/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.50s | 弾数:  8/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.53s | 弾数:  7/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.57s | 弾数:  6/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.60s | 弾数:  5/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.63s | 弾数:  4/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.67s | 弾数:  3/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.70s | 弾数:  2/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.73s | 弾数:  1/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:127.77s | 弾数:  0/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Action] Reloading... (150 frames)
[Action] Reload Complete. Ammo: 300
[Shoot] 時間:130.65s | 弾数:299/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:131.05s | 弾数:298/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:131.27s | 弾数:297/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:131.48s | 弾数:296/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:131.65s | 弾数:295/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
[Shoot] 時間:131.82s | 弾数:294/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.45 | reload_speed_buff:0.45 | [horoyoi x3 (Val:-0.60)]
