[Shoot] 時間:  0.22s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:135.68s | 弾数: 73/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:135.73s | 弾数: 72/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:135.78s | 弾数: 71/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:135.83s | 弾数: 70/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:135.88s | 弾数: 69/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:135.93s | 弾数: 68/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:135.98s | 弾数: 67/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.03s | 弾数: 66/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.08s | 弾数: 65/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.13s | 弾数: 64/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.18s | 弾数: 63/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.23s | 弾数: 62/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.28s | 弾数: 61/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:136.33s | 弾数: 60/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.38s | 弾数: 59/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.43s | 弾数: 58/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.48s | 弾数: 57/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:136.53s | 弾数: 56/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.58s | 弾数: 55/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.63s | 弾数: 54/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:136.68s | 弾数: 53/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.73s | 弾数: 52/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:136.78s | 弾数: 51/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.83s | 弾数: 50/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.88s | 弾数: 49/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.93s | 弾数: 48/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:136.98s | 弾数: 47/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.03s | 弾数: 46/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.08s | 弾数: 45/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.13s | 弾数: 44/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.18s | 弾数: 43/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:137.23s | 弾数: 42/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:137.28s | 弾数: 41/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.33s | 弾数: 40/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.38s | 弾数: 39/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:137.43s | 弾数: 38/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.48s | 弾数: 37/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.53s | 弾数: 36/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.58s | 弾数: 35/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.63s | 弾数: 34/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.68s | 弾数: 33/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.73s | 弾数: 32/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.78s | 弾数: 31/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.83s | 弾数: 30/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:137.88s | 弾数: 29/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:137.93s | 弾数: 28/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:137.98s | 弾数: 27/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.03s | 弾数: 26/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.08s | 弾数: 25/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.13s | 弾数: 24/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.18s | 弾数: 23/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.23s | 弾数: 22/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:138.28s | 弾数: 21/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.33s | 弾数: 20/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:138.38s | 弾数: 19/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.43s | 弾数: 18/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.48s | 弾数: 17/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.53s | 弾数: 16/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.58s | 弾数: 15/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.63s | 弾数: 14/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.68s | 弾数: 13/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.73s | 弾数: 12/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:138.78s | 弾数: 11/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:138.83s | 弾数: 10/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:138.88s | 弾数:  9/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:138.93s | 弾数:  8/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:138.98s | 弾数:  7/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:139.03s | 弾数:  6/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:139.08s | 弾数:  5/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:139.13s | 弾数:  4/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:139.18s | 弾数:  3/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:139.23s | 弾数:  2/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:139.28s | 弾数:  1/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:139.33s | 弾数:  0/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Shoot] 時間:141.22s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.27s | 弾数:118/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:141.32s | 弾数:117/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.37s | 弾数:116/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.42s | 弾数:115/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.47s | 弾数:114/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.52s | 弾数:113/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.57s | 弾数:112/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:141.62s | 弾数:111/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:141.67s | 弾数:110/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.72s | 弾数:109/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.77s | 弾数:108/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.82s | 弾数:107/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.87s | 弾数:106/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.92s | 弾数:105/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:141.97s | 弾数:104/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.02s | 弾数:103/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.07s | 弾数:102/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.12s | 弾数:101/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:142.17s | 弾数:100/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.22s | 弾数: 99/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.27s | 弾数: 98/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:142.32s | 弾数: 97/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.37s | 弾数: 96/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.42s | 弾数: 95/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:142.47s | 弾数: 94/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:142.52s | 弾数: 93/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.57s | 弾数: 92/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.62s | 弾数: 91/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.67s | 弾数: 90/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.72s | 弾数: 89/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.77s | 弾数: 88/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.82s | 弾数: 87/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:142.87s | 弾数: 86/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:142.92s | 弾数: 85/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:142.97s | 弾数: 84/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.02s | 弾数: 83/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.07s | 弾数: 82/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:143.12s | 弾数: 81/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.17s | 弾数: 80/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.22s | 弾数: 79/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:143.27s | 弾数: 78/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.32s | 弾数: 77/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.37s | 弾数: 76/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.42s | 弾数: 75/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.47s | 弾数: 74/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.52s | 弾数: 73/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:143.57s | 弾数: 72/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:143.62s | 弾数: 71/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.67s | 弾数: 70/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.72s | 弾数: 69/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.77s | 弾数: 68/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:143.82s | 弾数: 67/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.87s | 弾数: 66/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:143.92s | 弾数: 65/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:143.97s | 弾数: 64/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:144.02s | 弾数: 63/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.07s | 弾数: 62/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.12s | 弾数: 61/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.17s | 弾数: 60/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.22s | 弾数: 59/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.27s | 弾数: 58/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.32s | 弾数: 57/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.37s | 弾数: 56/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:144.42s | 弾数: 55/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.47s | 弾数: 54/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.52s | 弾数: 53/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.57s | 弾数: 52/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.62s | 弾数: 51/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:144.67s | 弾数: 50/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.72s | 弾数: 49/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.77s | 弾数: 48/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.82s | 弾数: 47/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.87s | 弾数: 46/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.92s | 弾数: 45/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:144.97s | 弾数: 44/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Burst] Activate!
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.297)
[Shoot] 時間:145.02s | 弾数: 43/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:145.07s | 弾数: 42/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.12s | 弾数: 41/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.17s | 弾数: 40/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:145.22s | 弾数: 39/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:145.27s | 弾数: 38/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.32s | 弾数: 37/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.37s | 弾数: 36/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:145.42s | 弾数: 35/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.47s | 弾数: 34/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.52s | 弾数: 33/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.57s | 弾数: 32/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.62s | 弾数: 31/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.67s | 弾数: 30/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:145.72s | 弾数: 29/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.77s | 弾数: 28/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:145.82s | 弾数: 27/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.87s | 弾数: 26/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.92s | 弾数: 25/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:145.97s | 弾数: 24/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.02s | 弾数: 23/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.07s | 弾数: 22/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.12s | 弾数: 21/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.17s | 弾数: 20/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.22s | 弾数: 19/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:146.27s | 弾数: 18/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:146.32s | 弾数: 17/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:146.37s | 弾数: 16/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.42s | 弾数: 15/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.47s | 弾数: 14/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.52s | 弾数: 13/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.57s | 弾数: 12/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:146.62s | 弾数: 11/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.67s | 弾数: 10/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.72s | 弾数:  9/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.77s | 弾数:  8/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.82s | 弾数:  7/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:146.87s | 弾数:  6/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.92s | 弾数:  5/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:146.97s | 弾数:  4/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:147.02s | 弾数:  3/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:147.07s | 弾数:  2/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:147.12s | 弾数:  1/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:147.17s | 弾数:  0/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Shoot] 時間:149.05s | 弾数:119/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.10s | 弾数:118/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.15s | 弾数:117/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.20s | 弾数:116/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.25s | 弾数:115/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:149.30s | 弾数:114/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:149.35s | 弾数:113/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.40s | 弾数:112/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:149.45s | 弾数:111/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:149.50s | 弾数:110/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.55s | 弾数:109/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.60s | 弾数:108/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.65s | 弾数:107/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.70s | 弾数:106/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.75s | 弾数:105/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.80s | 弾数:104/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.85s | 弾数:103/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.90s | 弾数:102/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:149.95s | 弾数:101/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0969)
[Shoot] 時間:150.00s | 弾数:100/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.05s | 弾数: 99/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.10s | 弾数: 98/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.15s | 弾数: 97/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.20s | 弾数: 96/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.25s | 弾数: 95/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:150.30s | 弾数: 94/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.35s | 弾数: 93/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:150.40s | 弾数: 92/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.45s | 弾数: 91/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.50s | 弾数: 90/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:150.55s | 弾数: 89/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.60s | 弾数: 88/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.65s | 弾数: 87/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:150.70s | 弾数: 86/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:150.75s | 弾数: 85/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:150.80s | 弾数: 84/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.85s | 弾数: 83/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:150.90s | 弾数: 82/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:150.95s | 弾数: 81/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.00s | 弾数: 80/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.05s | 弾数: 79/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:151.10s | 弾数: 78/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.15s | 弾数: 77/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.20s | 弾数: 76/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.25s | 弾数: 75/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.30s | 弾数: 74/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.35s | 弾数: 73/120 | Pellets: 1 | Dmg:     5,580 | Buffs: None
[Shoot] 時間:151.40s | 弾数: 72/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.45s | 弾数: 71/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.50s | 弾数: 70/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.55s | 弾数: 69/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.60s | 弾数: 68/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.65s | 弾数: 67/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.70s | 弾数: 66/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:151.75s | 弾数: 65/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.80s | 弾数: 64/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:151.85s | 弾数: 63/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.90s | 弾数: 62/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:151.95s | 弾数: 61/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:152.00s | 弾数: 60/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:152.05s | 弾数: 59/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:152.10s | 弾数: 58/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:152.15s | 弾数: 57/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:152.20s | 弾数: 56/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:152.25s | 弾数: 55/120 | Pellets: 1 | Dmg:     5,580 | Buffs: None
[Shoot] 時間:152.30s | 弾数: 54/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
